project	donor_id	file_id	object_id	bundle_id	file_name
ESAD-UK	DO229528	FI811178	ebf160ac-d42d-5797-90e8-d35f207a7a34	EGAR00001566581	3cec7a5134011988291ebc172e2ff701.LP6008268-DNA_A09.bam
ESAD-UK	DO227511	FI811342	957d4d30-9bbb-540e-bd32-c84893f6cba7	EGAR00001202536	edc7f043e0182ccfe2adbec70fd2a2b1.LP6005499-DNA_F03.bam
ESAD-UK	DO50449	FI811258	beda9cd8-af61-5db8-ac31-6ad5cbb5e29d	EGAR00001202511	480d8723d8e59ac87f5735556041f408.LP6005500-DNA_D03.bam
ESAD-UK	DO227847	FI811282	74d17058-b282-53e6-9cca-c293fcb3450b	EGAR00001253358	02f8952a90a5d721d132163611b76be3.LP2000325-DNA_A01.bam
ESAD-UK	DO228979	FI811280	dbf20805-2786-5f7d-b491-d429aa68f082	EGAR00001253320	7f7b0bac4e107357398052a18429233b.LP6005935-DNA_B04.bam
ESAD-UK	DO228987	FI811299	25a782d5-e6dd-57c2-aabc-af9174ecdd76	EGAR00001436344	f6d6eea797f089b3dca76f53713a0966.LP6008221-DNA_B01.bam
ESAD-UK	DO50329	FI808281	b67071fa-6282-526a-81c9-817a4de8a62f	EGAR00001193685	4cb24d84ab02e6c06d8008d1e165d98f.LP6007540-DNA_A01.bam
ESAD-UK	DO10856	FI811345	e963cb1b-32bd-5319-9743-9d8b50db1263	EGAR00001131295	ad5b614517b7e34427a72ee7ccf1277d.SS6003321.bam
ESAD-UK	DO50396	FI811287	878cea12-4c52-51a7-b5c7-fdd9bb7d3fcf	EGAR00001219071	1dc8cfa7362384bbd0e4958439729a1a.LP6005334-DNA_G03.bam
ESAD-UK	DO228958	FI811292	38643b94-8b4e-5350-8f92-0b02f8b52766	EGAR00001436325	f8f39569219b974e524e829210dc0432.LP6008202-DNA_C01.bam
ESAD-UK	DO227856	FI807426	c13d2d95-0673-5b63-9a37-69ea5e599871	EGAR00001193157	94e3e601e821b787bf57c6f8106049d1.LP6007395-DNA_A01.bam
ESAD-UK	DO50362	FI811320	ffc7756a-31b7-53d4-9fc6-05401bbaf622	EGAR00001193131	49ce50c028eb34d7125b4d9560242888.LP6005690-DNA_D01.bam
ESAD-UK	DO227610	FI811225	b99cc839-d5dc-5f55-b6a3-09251526451e	EGAR00001192966	56078a7d29111b03dd95bf2fe491265a.LP6005408-DNA_A04.bam
ESAD-UK	DO50316	FI811241	ac157714-deb6-5769-9f26-eb48175c8d55	EGAR00001193700	a4d7ade668f7cd69019b2dc682604c82.LP6007530-DNA_A01.bam
ESAD-UK	DO50306	FI811249	244cfdb5-bf68-5ede-a4fd-d28655a58562	EGAR00001193680	1312f8af9c6d5c23f58b22537a86d96c.LP6007512-DNA_A01.bam
ESAD-UK	DO227655	FI811206	d5690b42-f72e-5c66-8419-8950732b2135	EGAR00001192972	a5ea57e3db1d6ca6a0406d53da7508ac.LP6005409-DNA_D01.bam
ESAD-UK	DO227805	FI811180	538ece12-4b6b-559d-8355-e62ca20e7280	EGAR00001193675	6619d2e9ffb0270b2bded00094ec7059.LP6007548-DNA_A01.bam
ESAD-UK	DO50364	FI811189	76fec203-67f5-5393-af81-d181160379c0	EGAR00001193139	1ba8133ba1ffe8c1ae6fc0ea97e9f26a.LP6005690-DNA_B03.bam
ESAD-UK	DO50389	FI811196	66392091-7e9f-57cc-abab-e2cd52d2af1f	EGAR00001202524	8306ebf8791b014fd48c4a81c300cd0f.LP6005499-DNA_B02.bam
ESAD-UK	DO228951	FI811143	51e9d0c2-7482-5078-a660-fad449175bb4	EGAR00001325085	7730dd31e486904c7c4dcd9bfc77c1be.LP6008051-DNA_D01.bam
ESAD-UK	DO229447	FI811161	73a0a8bc-5467-5cc1-8208-717305585a78	EGAR00001566481	5d595d83824c4c4d32def77822dc0561.LP6008269-DNA_C05.bam
ESAD-UK	DO228954	FI811171	566b264d-f320-59a6-a51b-8bac3e73d29b	EGAR00001436380	b2d3fee1b518b9a745517661e8e8f264.LP6008201-DNA_B01.bam
ESAD-UK	DO229526	FI811132	d4309a19-c36f-563e-8b8c-3aeb5ffff9b2	EGAR00001436357	69a1e0d6f2fb894659a10d9d5a534277.LP6008221-DNA_G02.bam
ESAD-UK	DO228987	FI811126	fa91e354-31e3-53c9-b6ba-5dce6fbe775d	EGAR00001436400	6fc4dfa22604faad18e2fe1d3e2485a9.LP6008220-DNA_B01.bam
ESAD-UK	DO50318	FI811337	1770eb35-1104-51c1-adb3-b4b6584c2813	EGAR00001192927	23588d329751d4a451351b1e716c779a.LP6007404-DNA_A01.bam
ESAD-UK	DO50326	FI811336	21dc1852-f1e8-5b5c-8a14-d97bbac8612f	EGAR00001180017	3c68616e030c93ee7315955fe910cf98.LP6007591.bam
ESAD-UK	DO50402	FI811261	d80d4398-03e0-5c99-bb31-5a38a375aa78	EGAR00001219083	77d6bed4dd41fe1dee2fdab042b0dd7d.LP6005333-DNA_C02.bam
ESAD-UK	DO219110	FI811285	8daa6598-a619-5ca4-beac-1bf0f715257e	EGAR00001253304	15130d18e25087a28d50ad5b0297375b.LP6005935-DNA_G01.bam
ESAD-UK	DO227831	FI811284	f7328913-d315-5d85-9175-983b88bc7340	EGAR00001253361	328d7d1091494c7c1f131480be9c64cd.LP2000329-DNA_A01.bam
ESAD-UK	DO227523	FI811290	0dbf368f-f0b4-59fc-82cd-8305fc183f0a	EGAR00001325049	7c22b6302944b26c1c0f023427cf2a13.LP6008031-DNA_G02.bam
ESAD-UK	DO227675	FI811297	ad818fc8-6c9c-537f-bc89-7f865490e9a1	EGAR00001325079	517ea39e1727fb8fdcb430c477cbee64.LP6008051-DNA_C02.bam
ESAD-UK	DO228970	FI811305	79f6dc87-2503-5c22-b002-3218f3495b4a	EGAR00001500345	b13ed1c1e654c017b471d2ea0e0db502.LP6008264-DNA_D02.bam
ESAD-UK	DO219112	FI811314	069de271-ec07-56b6-a510-f75538b2573b	EGAR00001202543	dcd4e003d99188b75e7fad0045f900de.LP6005500-DNA_E02.bam
ESAD-UK	DO50325	FI811327	ab1f6b49-497c-51d9-a433-994035efb156	EGAR00001192997	ee0ca1cd8504ff5cffa9b77ec25f48e7.SM-4AWNA.bam
ESAD-UK	DO50399	FI811235	4a86747a-014b-5303-b967-64a694981f7d	EGAR00001192986	4b9126c6ecac0fff7043e37fef5aa165.LP6005409-DNA_H01.bam
ESAD-UK	DO50350	FI811226	3051711d-9fd5-5a1c-a971-5872fb3e808b	EGAR00001192965	a1b8367d7b09d11705eef798ee31b57c.LP6005408-DNA_H03.bam
ESAD-UK	DO50412	FI811212	b9c4c3af-3a8a-5894-a8df-91a80fd78cb9	EGAR00001193004	6c0faad66e75bc58348cbe7a880277f0.SM-4AX82.bam
ESAD-UK	DO229438	FI811203	d2cbac6c-5405-552b-a08d-f9c75c141c68	EGAR00001566584	64203cc2b5343ac3c1045cd93d24b51d.LP6008268-DNA_D09.bam
ESAD-UK	DO227732	FI811204	003bb5b5-0beb-5234-a64b-0abcc0734fda	EGAR00001219081	84844574aec58f4cac48d1dd020b5eb9.LP6005333-DNA_A02.bam
ESAD-UK	DO229002	FI811183	e8a603c9-11af-5709-8401-0b6b7ea51805	EGAR00001436403	dd0ec1a3e6a60abafe8cbb18506c84b1.LP6008220-DNA_E01.bam
ESAD-UK	DO50319	FI811199	f6ea07cf-1802-523b-9408-cfa0d4777c8c	EGAR00001180014	faeee7d99da08b5bf7385202462b9e2e.LP6007596.bam
ESAD-UK	DO229458	FI811146	ff6904af-7d6e-5162-9114-76c38b9d7cff	EGAR00001436335	818b32e994f059dfd5f7a09da504cd4c.LP6008202-DNA_E02.bam
ESAD-UK	DO229478	FI811168	e2813ba7-2a0a-5c97-8ab8-4391d00a0331	EGAR00001500325	f23605f0598f017a81e044c6163cddcd.LP6008280-DNA_B02.bam
ESAD-UK	DO228714	FI811129	5840d2d2-0351-54e7-8006-ec1ec8f70dae	EGAR00001325013	38501a489dd24ffeb5795fa05cbd680d.LP6008032-DNA_E01.bam
ESAD-UK	DO227488	FI807421	49159783-b994-59cf-a0f5-3dc8a2d31f56	EGAR00001192958	d4149dc991395c064ac345e4d71797c5.LP6005408-DNA_A03.bam
ESAD-UK	DO50434	FI808279	c90b0377-5a5d-503d-b782-4c4ff0365241	EGAR00001192984	191d18b2af55b7c7a4c227ef53fcf2a0.LP6005409-DNA_E01.bam
ESAD-UK	DO227580	FI811331	55bff7c0-c87d-5659-8e76-ead3d46dc353	EGAR00001193161	73a89a48a48ebf74df4662f7ae51e200.LP6007406-DNA_A01.bam
ESAD-UK	DO50390	FI811227	5afa280d-e17d-5684-b99e-4da61fdc7f5f	EGAR00001180020	b04927c88658a58b4e6f38e8f79b9b58.LP6007600.bam
ESAD-UK	DO227770	FI811240	c49ab8d0-296e-51c8-8bf7-a7dcd2c4ad70	EGAR00001193184	85043958ca35b7a7f085f04d358faf9f.LP6007440-DNA_A01.bam
ESAD-UK	DO228674	FI811237	9633972f-2cfe-5c06-bd69-d6d76122dd89	EGAR00001193653	c8cd1fe64feac2b3907f7ab390d59afc.LP2000106-DNA_A01.bam
ESAD-UK	DO229420	FI811205	a8f942f0-0c87-5503-8d04-2c2edaf5514e	EGAR00001566483	4ae1b827c7e54f9aa1c325fbfcc64808.LP6008269-DNA_H05.bam
ESAD-UK	DO227565	FI811191	bf235f0d-2e39-5692-b972-7cd3455be72f	EGAR00001193182	0a3a44075e6e2f629db2be42863fa684.LP6007432-DNA_A01.bam
ESAD-UK	DO227640	FI811141	1b060314-ef10-57eb-87a5-a0af0deb8578	EGAR00001202539	be5fec5da18f17a6e525f48136e73229.LP6005500-DNA_C01.bam
ESAD-UK	DO227718	FI811155	95b9e730-1d2d-5939-b3a0-bb9275aefb28	EGAR00001192962	799c0aa212be573b20b6d4231a089e37.LP6005408-DNA_E03.bam
ESAD-UK	DO227747	FI811163	a0bb8a8f-270f-517c-9f20-80ceee4d77dc	EGAR00001192979	e7aa5d4dd8b17872a35c4a3ccd2b9730.LP6005409-DNA_D03.bam
ESAD-UK	DO228996	FI811172	2842a7b1-f209-52aa-9162-bc1d6689f5c7	EGAR00001500321	dbb308e94cd6f7b5ecf958c66d3d01e0.LP6008280-DNA_F01.bam
ESAD-UK	DO229442	FI811173	d2715907-0ea0-5449-8233-77febcc57275	EGAR00001436348	c7918a6b7e3300be362d9433fa967530.LP6008221-DNA_F01.bam
ESAD-UK	DO10853	FI811346	1f153294-bd82-5515-bac8-dd88afda0aeb	EGAR00001131294	ef441238d5ee7070b5162c5d367dc899.SS6003310.bam
ESAD-UK	DO227888	FI811347	06ae2420-a807-5dce-b16b-ab3418d34a0e	EGAR00001193156	20058c458ebf7f8c3bc9d5cdfa546818.LP6007393-DNA_A01.bam
ESAD-UK	DO227474	FI811259	62ea30de-0282-5e34-aa65-4c249592127a	EGAR00001193003	84ff7f74e9e8718732e88497ed20f91f.SM-4AX83.bam
ESAD-UK	DO50341	FI811223	b79419e4-a447-5d16-9caf-42c5f86ae475	EGAR00001192931	76d985422cd120dd9c66b780b641c859.LP6007424-DNA_A01.bam
ESAD-UK	DO50332	FI808278	eb021e1f-4066-5b80-9e6b-95a806daf8f2	EGAR00001193705	ce659da46427f75cd1891d59af8ad790.LP6007541-DNA_A01.bam
ESAD-UK	DO50327	FI808286	5fab0194-46c1-597e-8e63-9224a82e0451	EGAR00001193679	7005a0327add0f982cbdd4c2443182c3.LP6007504-DNA_A01.bam
ESAD-UK	DO229503	FI811311	0cd075b4-9995-51f2-81f6-178dbb693802	EGAR00001566570	e61c88d7fb0ad39d1e40b1e1e9b81132.LP6008268-DNA_F07.bam
ESAD-UK	DO229447	FI811308	5fa263c6-e8f5-5a14-970c-7360558f4d7b	EGAR00001566555	1b5739d58b7643a0a95c622e33cf8729.LP6008268-DNA_E05.bam
ESAD-UK	DO50446	FI811318	ef972404-7876-5208-9940-e7dc6c4154a4	EGAR00001202508	13cd0d3a728dcff20f980df5b91f80fb.LP6005500-DNA_H02.bam
ESAD-UK	DO10846	FI811231	00029d85-9b7f-50e2-a64b-c214f036b18c	EGAR00001131299	82837678f5add3541f64d3377ee11649.SS6003129.bam
ESAD-UK	DO227479	FI811232	601aa55d-1515-5265-9fcd-cac888b4ef32	EGAR00001193142	de0a563c71a6edaffb12ba9d75b7ceff.LP6005333-DNA_B01.bam
ESAD-UK	DO50382	FI811238	556584c6-a07a-5151-bdab-c0942d25f2df	EGAR00001193135	0c1381d3bc873b1a6ea806037f9c7e50.LP6005690-DNA_C02.bam
ESAD-UK	DO229503	FI811252	6f0280a5-7ff3-5566-859e-f9de83e0d57c	EGAR00001566496	788a8326da7a8ab030634738d109fec3.LP6008269-DNA_F07.bam
ESAD-UK	DO10859	FI811253	268139bf-e62e-5d91-a50f-382a6e861966	EGAR00001130631	f0c3ae3b914ad4235db8d0fc6000944e.SS6003120.bam
ESAD-UK	DO50365	FI811257	86d42823-e663-55c7-866e-12a0b3082fd2	EGAR00001202522	4c0b3d4cb022516070260d30f5d7c680.LP6005499-DNA_H01.bam
ESAD-UK	DO227805	FI811247	0ac2aeb3-aaf9-5b6d-8093-f1b2ccd6a727	EGAR00001193708	10a59927fc7b23216eca18fb717bfc24.LP6007547-DNA_A01.bam
ESAD-UK	DO228715	FI811185	ed5576f8-3d5e-59f3-bf41-fd4505951fe4	EGAR00001370172	ee67d3459233c715214d1aec8741b631.LP6008138-DNA_A01.bam
ESAD-UK	DO227814	FI811150	a3936edf-d7e2-5833-b275-be9a95b34982	EGAR00001325039	76221f054ffcb9d823850ec1ae486bbf.LP6008031-DNA_G01.bam
ESAD-UK	DO228674	FI811152	3f7be84c-50d3-509a-b0ac-0694b2244219	EGAR00001193652	f597a8d29763040830056ce0b305a5ea.LP2000105-DNA_A01.bam
ESAD-UK	DO219110	FI811157	43c0206e-8499-5450-b7bd-587ddaf833ec	EGAR00001253333	4c61fc8ea693c1a8aaf3b668fa7b7af8.LP6005934-DNA_G01.bam
ESAD-UK	DO228962	FI811135	f692c794-f283-5563-9e63-bd265084130d	EGAR00001436383	e0ba384a9bc8a6bc78d0e81c9b3681bf.LP6008201-DNA_E01.bam
ESAD-UK	DO228980	FI811134	1705782d-2a6f-5c79-ae60-02522192cfde	EGAR00001436329	087786435afa51dab8982d3b3a884968.LP6008202-DNA_G01.bam
ESAD-UK	DO228680	FI811281	51a049ac-b2a2-52d0-a7f7-fceba1c5a5f9	EGAR00001253363	f17dd81ee69e5d36c957cb73c3020a10.LP2000332-DNA_A01.bam
ESAD-UK	DO50334	FI807418	8bdbad03-f984-53e1-b133-c4ad6dafd384	EGAR00001192998	e5b7373f2a0790f2181eedbc089a6f4e.SM-4AWNB.bam
ESAD-UK	DO10857	FI806701	a5e8e9d6-24a7-595f-a4fc-a67c5a0b4d76	EGAR00001131291	66bc996f43dd3ce9806bd1eb50468381.SS6003324.bam
ESAD-UK	DO10857	FI808282	b4b072e2-30d5-50fe-908f-47b68fbb22ac	EGAR00001141752	79684e6f5d3ae27abbed462ba7fa9d27.SS6003323.bam
ESAD-UK	DO229428	FI811312	f08e8a23-9ff7-59cd-9eb4-4d0699d13227	EGAR00001566495	87d24cebecf6c8474013a797b43e06f7.LP6008269-DNA_E07.bam
ESAD-UK	DO228662	FI811307	f73c925e-3c89-5e0e-b621-c2597ee66619	EGAR00001219145	184f050d93484d7050f1e789bc6dbb23.LP6005334-DNA_B01.bam
ESAD-UK	DO228716	FI811321	dcf99030-819a-5ccf-b6da-2471ddc9595a	EGAR00001545652	c8dcdcd551809367c26899290fa2ba58.LP6008031-DNA_C03.bam
ESAD-UK	DO10854	FI811315	51a9b36f-c202-50f9-b75c-09f903ac72ea	EGAR00001131289	f6a95648349f0d16661920cffc746300.SS6003315.bam
ESAD-UK	DO227515	FI811330	eafe13dd-13ee-52bb-a756-647724f0f6f7	EGAR00001192956	e9b6d374e440445f9e40c28e34a89802.LP6005408-DNA_G02.bam
ESAD-UK	DO227466	FI811246	33d3cf45-fba1-5758-97de-6f98d2e7fe53	EGAR00001193707	cc372a8599b296538b1392d83b2a0c9b.LP6007568-DNA_A01.bam
ESAD-UK	DO227741	FI811244	41bb8612-c3c8-5c71-b9d5-110950030e58	EGAR00001193690	30925290036150ad14dd587ddad4b686.LP6007507-DNA_A01.bam
ESAD-UK	DO227495	FI811201	c4f7f371-56c8-56f8-96f9-873045c36df5	EGAR00001325021	caaa66ae96e0e69d7d0e8185c9dfe4be.LP6008032-DNA_E02.bam
ESAD-UK	DO228666	FI811210	f0aed81a-50f1-53b0-97cf-d166a72e9ff5	EGAR00001193141	ef389ef28930a5a386495958fce29b00.SM-4JPUT.bam
ESAD-UK	DO229436	FI811186	99b6b7d5-51b1-5380-b157-1c01c8d1fad5	EGAR00001566561	c210304308b90b6fe1f572b1b9c159dd.LP6008268-DNA_E06.bam
ESAD-UK	DO227700	FI811190	be738cc8-728b-5067-9de8-d45929e2cac4	EGAR00001193107	437bda12f6e9dcc386a472788b2815a7.LP6005689-DNA_C03.bam
ESAD-UK	DO227840	FI811194	5eb07f17-43c1-56da-a974-83c09b4ba7ca	EGAR00001253359	95d28f6f06b76d8c6d37732cea8a09ca.LP2000327-DNA_A01.bam
ESAD-UK	DO227894	FI811195	ae735524-3b4a-530e-8491-3e5a3fe2b2e6	EGAR00001325036	c467b82fdcab6f2f39fb831481387180.LP6008031-DNA_D01.bam
ESAD-UK	DO229522	FI811125	dffb750c-3d2c-5501-bfe5-06f9d20a8c59	EGAR00001325041	ba137b2be8938904eb6b604322e8395f.LP6008031-DNA_G03.bam
ESAD-UK	DO228989	FI811130	741a3fb5-b00d-516c-870b-18783922f3b6	EGAR00001436345	b3b4ca1d87f2fba940a0b7aba0bb999b.LP6008221-DNA_C01.bam
ESAD-UK	DO50328	FI811335	df9279f0-7ffe-5ad9-91f5-5f0d2f552976	EGAR00001192926	6a9ab389271ceff3edf222fb8aaeb476.LP6007401-DNA_A01.bam
ESAD-UK	DO10853	FI811354	be8db44b-25ec-595f-bd62-462bc9a7273d	EGAR00001131293	59a49d310fbd0469c7a0c20b97bde0f3.SS6003312.bam
ESAD-UK	DO227660	FI811264	53a568fe-4f5f-51ab-92be-8fd981e7b7ed	EGAR00001202541	647e831af97a879afbd831f71fb88e05.LP6005500-DNA_F01.bam
ESAD-UK	DO228688	FI811274	b7c29a0a-c217-5ef1-ad53-c53492852f90	EGAR00001253328	be8e3759b6b3dde0c8f1bb55e4b979df.LP6005934-DNA_B01.bam
ESAD-UK	DO50442	FI811286	98e9eb99-d41b-58a9-a8f3-d5e94475ef2d	EGAR00001253323	4939af859f4c94d4d814418266b9b255.LP6005935-DNA_E01.bam
ESAD-UK	DO228953	FI811288	62014dff-71c4-5161-a9bb-97deaaf580fc	EGAR00001370173	f9f7282aa3c09f0b97295686306a2c38.LP6008138-DNA_B01.bam
ESAD-UK	DO229463	FI811296	8bd17653-8a32-5be4-aa2d-9a68d68c069c	EGAR00001436407	7ceaecd76eeba98dd15640cf0c32b62f.LP6008220-DNA_A02.bam
ESAD-UK	DO229474	FI811298	5f280c8f-3a61-5c05-9dd7-bd10285b31d9	EGAR00001436410	98aa4c79f65ffa8b9dc1675285587eef.LP6008220-DNA_D02.bam
ESAD-UK	DO10843	FI811217	10265d8b-af64-57dd-a938-300eb5f1e082	EGAR00001130635	3d211357eb3444e5128cbd5de1c0ce51.SS6003116.bam
ESAD-UK	DO50325	FI808271	f9e0a3e3-6ea4-53c8-adfd-71d66c08667f	EGAR00001193005	951306427e28828023a90e53b3ad376e.SM-4AX84.bam
ESAD-UK	DO50337	FI808287	185b171d-42d0-51a7-8b24-55595840ffaa	EGAR00001192928	f159585895cd1e660fd03fb271f4454a.LP6007416-DNA_A01.bam
